close_time;BTCUSDT;ETHUSDT;BCHUSDT;XRPUSDT;EOSUSDT;LTCUSDT;TRXUSDT;ETCUSDT;LINKUSDT;XLMUSDT;ADAUSDT;XMRUSDT;DASHUSDT;ZECUSDT;XTZUSDT;BNBUSDT;ATOMUSDT;ONTUSDT;IOTAUSDT;BATUSDT;VETUSDT;NEOUSDT;QTUMUSDT;IOSTUSDT;THETAUSDT;ALGOUSDT;ZILUSDT;KNCUSDT;ZRXUSDT;COMPUSDT;OMGUSDT;DOGEUSDT;SXPUSDT;KAVAUSDT;BANDUSDT;RLCUSDT;WAVESUSDT;MKRUSDT;SNXUSDT;DOTUSDT;DEFIUSDT;YFIUSDT;BALUSDT;CRVUSDT;TRBUSDT;RUNEUSDT;SUSHIUSDT;EGLDUSDT;SOLUSDT;ICXUSDT;STORJUSDT;BLZUSDT;UNIUSDT;AVAXUSDT;FTMUSDT;ENJUSDT;FLMUSDT;RENUSDT;KSMUSDT;NEARUSDT;AAVEUSDT;FILUSDT;RSRUSDT;LRCUSDT;OCEANUSDT;CVCUSDT;BELUSDT;CTKUSDT;AXSUSDT;ALPHAUSDT;ZENUSDT;SKLUSDT;GRTUSDT;1INCHUSDT;CHZUSDT;SANDUSDT;ANKRUSDT;LITUSDT;UNFIUSDT;REEFUSDT;RVNUSDT;SFPUSDT;XEMUSDT;COTIUSDT;CHRUSDT;MANAUSDT;ALICEUSDT;HBARUSDT;ONEUSDT;LINAUSDT;STMXUSDT;DENTUSDT;CELRUSDT;HOTUSDT;MTLUSDT;OGNUSDT;NKNUSDT;SCUSDT;DGBUSDT;1000SHIBUSDT;BAKEUSDT;GTCUSDT;BTCDOMUSDT;IOTXUSDT;RAYUSDT;C98USDT;MASKUSDT;ATAUSDT;DYDXUSDT;1000XECUSDT;GALAUSDT;CELOUSDT;ARUSDT;KLAYUSDT;ARPAUSDT;CTSIUSDT;LPTUSDT;ENSUSDT;PEOPLEUSDT;ROSEUSDT;DUSKUSDT;FLOWUSDT;IMXUSDT;API3USDT;GMTUSDT;APEUSDT;WOOUSDT;FTTUSDT;JASMYUSDT;DARUSDT;OPUSDT;INJUSDT;STGUSDT;SPELLUSDT;1000LUNCUSDT;LUNA2USDT;LDOUSDT;CVXUSDT;ICPUSDT;APTUSDT;QNTUSDT;FETUSDT;FXSUSDT;HOOKUSDT;MAGICUSDT;TUSDT;HIGHUSDT;MINAUSDT;ASTRUSDT;AGIXUSDT;PHBUSDT;GMXUSDT;CFXUSDT;STXUSDT;BNXUSDT;ACHUSDT;SSVUSDT;CKBUSDT;PERPUSDT;TRUUSDT;LQTYUSDT;USDCUSDT;IDUSDT;ARBUSDT;JOEUSDT;TLMUSDT;AMBUSDT;LEVERUSDT;RDNTUSDT;HFTUSDT;XVSUSDT;BLURUSDT;EDUUSDT;IDEXUSDT;SUIUSDT;1000PEPEUSDT;1000FLOKIUSDT;UMAUSDT;RADUSDT;KEYUSDT;COMBOUSDT;NMRUSDT;MAVUSDT;MDTUSDT;XVGUSDT;WLDUSDT;PENDLEUSDT;ARKMUSDT;AGLDUSDT;YGGUSDT;DODOXUSDT;BNTUSDT;OXTUSDT;SEIUSDT;CYBERUSDT;HIFIUSDT;ARKUSDT;GLMRUSDT;BICOUSDT;STRAXUSDT;LOOMUSDT;BIGTIMEUSDT;BONDUSDT;ORBSUSDT;STPTUSDT;WAXPUSDT;BSVUSDT;RIFUSDT;POLYXUSDT;GASUSDT;POWRUSDT;SLPUSDT;TIAUSDT;SNTUSDT;CAKEUSDT;MEMEUSDT;TWTUSDT;TOKENUSDT;ORDIUSDT;STEEMUSDT;BADGERUSDT;ILVUSDT;NTRNUSDT;KASUSDT;BEAMXUSDT;1000BONKUSDT;PYTHUSDT;SUPERUSDT;USTCUSDT;ONGUSDT;ETHWUSDT;JTOUSDT;1000SATSUSDT;AUCTIONUSDT;1000RATSUSDT;ACEUSDT;MOVRUSDT;NFPUSDT;AIUSDT;XAIUSDT;WIFUSDT;MANTAUSDT;ONDOUSDT;LSKUSDT;ALTUSDT;JUPUSDT;ZETAUSDT;RONINUSDT;DYMUSDT;OMUSDT;PIXELUSDT;STRKUSDT;MAVIAUSDT;GLMUSDT;PORTALUSDT;TONUSDT;AXLUSDT;MYROUSDT;METISUSDT;AEVOUSDT;VANRYUSDT;BOMEUSDT;ETHFIUSDT;ENAUSDT;WUSDT;TNSRUSDT;SAGAUSDT;TAOUSDT;OMNIUSDT;REZUSDT;BBUSDT;NOTUSDT;TURBOUSDT;IOUSDT;ZKUSDT;MEWUSDT;LISTAUSDT;ZROUSDT;RENDERUSDT;BANANAUSDT;RAREUSDT;GUSDT;SYNUSDT;SYSUSDT;VOXELUSDT;BRETTUSDT;ALPACAUSDT;POPCATUSDT;SUNUSDT;VIDTUSDT;NULSUSDT;DOGSUSDT;MBOXUSDT;CHESSUSDT;FLUXUSDT;BSWUSDT;QUICKUSDT;NEIROETHUSDT;RPLUSDT;AERGOUSDT;POLUSDT;UXLINKUSDT;1MBABYDOGEUSDT;NEIROUSDT;KDAUSDT;FIDAUSDT;FIOUSDT;CATIUSDT;GHSTUSDT;LOKAUSDT;HMSTRUSDT;REIUSDT;COSUSDT;EIGENUSDT;DIAUSDT;1000CATUSDT;SCRUSDT;GOATUSDT;MOODENGUSDT;SAFEUSDT;SANTOSUSDT;TROYUSDT;PONKEUSDT;COWUSDT;CETUSUSDT;1000000MOGUSDT;GRASSUSDT;DRIFTUSDT;SWELLUSDT;ACTUSDT;PNUTUSDT;HIPPOUSDT;1000XUSDT;DEGENUSDT;BANUSDT;AKTUSDT
2022-06-27 23:59:59.999;20730.0;1191.9;111.4;0.3535;0.984;55.86;0.06698;16.55;6.553;0.11896;0.4852;120.39;49.13;62.35;1.6;233.62;7.783;0.249;0.289;0.388;0.02457;9.509;2.996;0.014426;1.329;0.3309;0.04486;1.407;0.3233;49.69;1.987;0.07212;0.4306;1.9182;1.4492;0.7718;5.897;1001.9;2.433;7.737;702.3;6212.0;5.135;0.735;11.03;2.044;1.147;56.2;38.5;0.2949;0.7881;0.09187;5.331;19.33;0.2764;0.572;0.1055;0.118;52.99;3.736;65.52;5.779;0.008464;0.4066;0.18931;0.14725;0.9267;0.8023;15.89;0.1243;14.581;0.05673;0.10786;0.6724;0.10908;1.1868;0.03031;1.067;4.866;0.003707;0.02525;0.3696;0.0422;0.10142;0.2091;0.9653;2.586;0.0699;0.02218;0.00881;0.00693;0.000937;0.0172;0.002278;1.3811;0.271;0.09848;0.003653;0.01008;0.011062;0.2542;2.956;1457.5;0.02963;0.706;0.502;1.6;0.1926;1.419;0.0402;0.06006;0.937;9.986;0.243;0.04093;0.1565;9.408;9.304;0.0255;0.05175;0.1353;1.688;0.8387;1.604;0.9899;5.116;0.19061;27.162;0.00981;0.3154;0.5367;;;;;;;;6.44;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-28 23:59:59.999;20268.6;1143.5;103.09;0.3372;0.944;52.67;0.0658;15.42;6.314;0.11429;0.469;117.47;46.26;58.82;1.512;226.8;7.34;0.2338;0.2746;0.3713;0.02339;8.928;2.891;0.013732;1.263;0.3122;0.04157;1.341;0.3174;46.61;1.856;0.06604;0.4094;1.9883;1.3674;0.7253;5.399;945.7;2.48;7.308;675.9;5653.0;4.891;0.695;10.53;1.961;1.082;51.9;35.32;0.2885;0.7511;0.08826;4.912;18.1;0.2706;0.5315;0.1003;0.1122;50.18;3.415;60.05;5.512;0.007944;0.3881;0.19633;0.14343;0.9871;0.7719;15.29;0.1161;13.569;0.05278;0.0999;0.7415;0.10249;1.0825;0.02852;0.932;5.779;0.00353;0.02432;0.3464;0.0401;0.09715;0.1987;0.8868;2.734;0.06591;0.02001;0.00806;0.00689;0.000889;0.01562;0.002202;1.307;0.2706;0.09083;0.003653;0.00918;0.009973;0.2397;2.705;1491.4;0.02771;0.673;0.4756;1.494;0.1752;1.364;0.03928;0.05666;0.883;9.181;0.2371;0.04224;0.1504;9.098;8.802;0.0234;0.05052;0.12631;1.614;0.8635;1.656;0.8767;4.899;0.18521;25.603;0.00936;0.3004;0.5288;;;;;;;;6.44;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-29 23:59:59.999;20109.9;1099.32;104.56;0.3293;0.935;53.65;0.06482;15.217;6.233;0.11;0.4657;118.86;44.56;57.64;1.478;219.55;7.394;0.2305;0.2704;0.3852;0.02275;8.622;2.857;0.013696;1.235;0.3012;0.03969;1.307;0.3506;49.69;1.871;0.06952;0.4073;1.8892;1.3636;0.8304;5.396;911.3;2.379;7.03;669.9;5606.0;4.773;0.71;11.26;1.941;1.051;50.23;34.02;0.2811;0.7233;0.0925;5.116;17.78;0.2601;0.5227;0.1057;0.1136;48.94;3.428;59.88;5.452;0.007271;0.3894;0.19989;0.13918;0.8969;0.7859;14.39;0.1144;13.605;0.05047;0.09471;0.7091;0.10011;1.0608;0.02753;0.91;5.561;0.003432;0.02387;0.3431;0.0392;0.09473;0.1993;0.8801;2.575;0.0647;0.01882;0.00807;0.00761;0.000892;0.01543;0.002177;1.3138;0.2708;0.09005;0.003653;0.00925;0.01021;0.2365;3.036;1521.7;0.02652;0.663;0.4708;1.642;0.1725;1.449;0.03877;0.0565;0.884;9.077;0.232;0.045;0.1643;10.34;8.837;0.02463;0.05079;0.12154;1.564;0.9464;1.813;0.8832;4.693;0.17265;24.845;0.00919;0.3013;0.5816;;;;;;;;6.44;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-30 23:59:59.999;19923.5;1070.85;103.14;0.3318;0.925;53.8;0.06475;14.999;6.27;0.11219;0.4594;112.95;42.32;54.5;1.425;219.42;7.564;0.2259;0.269;0.3922;0.02276;8.456;2.818;0.013361;1.198;0.3144;0.03872;1.262;0.3286;47.46;1.849;0.06636;0.3837;1.7707;1.3096;1.0391;5.069;907.5;2.28;7.057;651.5;5414.0;4.55;0.686;10.64;1.867;0.989;50.93;33.73;0.2786;0.6995;0.08655;5.001;16.97;0.2514;0.5078;0.0987;0.1125;48.27;3.335;57.01;5.393;0.007108;0.3852;0.17879;0.13345;0.85;0.8016;14.57;0.1135;13.124;0.04759;0.09535;0.6934;0.09739;1.1217;0.02758;0.867;4.917;0.003348;0.02302;0.325;0.0385;0.09401;0.187;0.8807;2.318;0.06334;0.01821;0.0079;0.00714;0.00087;0.01485;0.002105;1.2572;0.2583;0.08686;0.003653;0.00933;0.010348;0.2287;2.949;1536.1;0.02492;0.654;0.4675;1.639;0.167;1.365;0.0383;0.05443;0.861;9.728;0.2411;0.0407;0.1595;9.325;8.596;0.02343;0.0487;0.11218;1.508;1.002;1.713;0.844;4.632;0.16665;24.587;0.00944;0.2902;0.5461;;;;;;;;6.44;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-01 23:59:59.999;19272.0;1059.24;101.44;0.3138;0.91;51.16;0.06505;14.635;6.075;0.11005;0.4485;115.23;41.75;53.47;1.377;216.65;8.09;0.2411;0.2635;0.4035;0.02224;8.211;2.744;0.013206;1.169;0.3062;0.04079;1.233;0.305;47.46;1.79;0.06642;0.3716;1.7916;1.2835;1.3266;5.238;892.4;2.227;6.749;639.5;5462.0;4.533;0.745;10.05;1.811;0.977;51.0;32.83;0.28;0.6569;0.08508;4.858;16.11;0.2469;0.479;0.0962;0.1126;48.52;3.351;56.31;5.348;0.00692;0.3789;0.1728;0.13572;0.8434;0.7952;14.04;0.1109;13.13;0.04579;0.09217;0.6539;0.09491;1.0674;0.02716;0.844;4.741;0.003288;0.02319;0.3297;0.0382;0.09271;0.1806;0.835;2.224;0.06164;0.01714;0.00783;0.00736;0.00084;0.01452;0.002038;1.2319;0.2432;0.08602;0.003653;0.00916;0.010025;0.2279;2.599;1514.0;0.02476;0.657;0.4638;1.689;0.1618;1.351;0.03727;0.05187;0.854;10.744;0.2311;0.03868;0.1482;8.38;8.411;0.0226;0.04905;0.10952;1.46;0.898;1.858;0.8278;4.531;0.15286;24.577;0.00918;0.2811;0.5299;;;;;;;;6.44;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-02 23:59:59.999;19240.9;1066.53;106.52;0.3155;0.938;50.51;0.06465;14.762;6.22;0.1085;0.4555;116.0;42.9;54.02;1.454;218.14;8.057;0.2363;0.2694;0.4123;0.02234;8.241;2.797;0.01396;1.184;0.3074;0.03893;1.252;0.3;47.44;1.82;0.06661;0.3835;1.7977;1.3089;1.1445;5.186;907.6;2.604;6.817;658.2;6020.0;4.612;0.778;10.18;1.82;0.977;50.49;33.34;0.2869;0.6747;0.08446;4.915;16.31;0.2458;0.4771;0.1011;0.1165;48.8;3.311;57.89;5.336;0.007334;0.3788;0.16788;0.14117;0.8755;0.8065;13.92;0.1115;13.615;0.04511;0.09428;0.6359;0.09713;1.0419;0.02774;0.83;6.19;0.00332;0.02309;0.3379;0.0481;0.092;0.1789;0.8352;2.21;0.06333;0.0173;0.00799;0.00735;0.000847;0.01458;0.002044;1.2403;0.2713;0.08686;0.003653;0.00918;0.010066;0.2486;2.531;1496.2;0.02485;0.673;0.4746;1.531;0.1625;1.435;0.03813;0.05323;0.868;10.173;0.2312;0.03742;0.1485;8.325;8.512;0.02297;0.04897;0.11257;1.532;0.8892;1.776;0.8091;4.518;0.156;24.602;0.00931;0.2836;0.5245;;;;;;;;6.44;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-03 23:59:59.999;19305.9;1073.9;105.6;0.3214;0.944;50.92;0.06622;14.806;6.216;0.10906;0.4559;116.46;42.76;54.46;1.446;218.97;8.084;0.2355;0.2699;0.4007;0.02257;8.288;2.823;0.013469;1.217;0.3093;0.03866;1.235;0.2961;49.39;1.821;0.06716;0.3882;1.7469;1.2922;1.0583;5.15;903.0;2.588;6.846;657.8;5840.0;4.641;0.796;10.62;1.953;1.02;51.01;33.37;0.2895;0.6507;0.08724;4.916;16.63;0.2569;0.4788;0.1076;0.1178;49.48;3.318;57.59;5.306;0.00692;0.3802;0.16868;0.13954;0.8393;0.7974;14.16;0.1127;13.69;0.04492;0.09445;0.6265;0.09849;1.043;0.02764;0.821;5.737;0.00337;0.02307;0.3397;0.043;0.09046;0.179;0.8383;2.223;0.06239;0.01703;0.00807;0.00709;0.000854;0.01451;0.00206;1.2665;0.3092;0.08666;0.003653;0.00934;0.010034;0.2419;2.535;1493.5;0.02498;0.678;0.4739;1.482;0.1629;1.556;0.03807;0.05304;0.869;11.63;0.2341;0.03757;0.1478;8.203;9.033;0.02341;0.04816;0.11335;1.546;0.8961;1.843;0.8109;4.569;0.15994;24.352;0.00941;0.2908;0.5225;;;;;;;;6.44;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-04 23:59:59.999;20226.6;1150.23;108.11;0.3284;0.986;52.23;0.06729;15.393;6.429;0.11109;0.4693;123.89;44.3;58.12;1.535;231.4;8.748;0.2411;0.279;0.406;0.0233;8.596;2.899;0.013871;1.251;0.3195;0.03994;1.294;0.3009;49.32;1.873;0.06935;0.4002;1.7971;1.3545;1.0079;5.502;940.9;2.835;7.16;693.6;6361.0;4.95;0.865;12.0;2.157;1.093;54.34;36.71;0.2963;0.6673;0.09204;5.342;17.91;0.2645;0.5191;0.106;0.1271;51.51;3.519;63.05;5.553;0.007046;0.4008;0.17389;0.14838;0.8616;0.8068;14.87;0.1179;14.912;0.04764;0.09803;0.6375;0.10198;1.2019;0.02836;0.873;5.786;0.003489;0.02348;0.3515;0.042;0.09455;0.1874;0.9033;2.329;0.06366;0.0191;0.00852;0.00725;0.000899;0.01539;0.00216;1.2902;0.3122;0.09037;0.003653;0.00953;0.010473;0.2623;2.626;1475.1;0.02614;0.708;0.4942;1.52;0.1664;1.888;0.03969;0.05527;0.908;12.094;0.2397;0.03816;0.1514;8.513;9.799;0.02499;0.05117;0.11854;1.605;0.9583;2.083;0.8886;4.92;0.17936;25.895;0.01028;0.2996;0.5601;;;;;;;;6.44;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-05 23:59:59.999;20170.0;1131.8;103.96;0.3249;0.971;49.67;0.06806;14.911;6.305;0.10784;0.4568;122.4;43.07;57.01;1.468;230.53;8.91;0.2336;0.2709;0.4406;0.02268;8.366;2.817;0.013478;1.198;0.3076;0.03897;1.374;0.301;45.9;1.809;0.06711;0.3893;1.8041;1.3204;1.0406;5.246;930.8;2.644;6.832;680.6;6141.0;4.892;0.955;11.19;2.091;1.086;54.0;35.37;0.2866;0.6395;0.08835;5.298;18.01;0.2578;0.5374;0.102;0.1219;50.28;3.391;60.58;5.48;0.006924;0.4083;0.16847;0.14293;0.8375;0.7812;14.44;0.1135;14.579;0.04652;0.09645;0.6212;0.0985;1.1829;0.02756;0.966;5.477;0.003395;0.02289;0.34;0.0402;0.09298;0.1787;0.8724;2.22;0.06158;0.01779;0.00838;0.00702;0.00089;0.01495;0.002083;1.2498;0.2849;0.0879;0.003653;0.00946;0.010318;0.249;2.488;1496.1;0.02541;0.696;0.4834;1.437;0.169;1.854;0.04149;0.0532;0.909;11.946;0.2322;0.03645;0.1478;8.322;9.291;0.02443;0.04957;0.11483;1.604;0.9894;2.127;0.9017;4.914;0.18114;25.113;0.00988;0.2833;0.5237;;;;;;;;6.44;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-06 23:59:59.999;20554.1;1186.37;105.84;0.3321;0.998;50.32;0.06749;15.204;6.335;0.10929;0.462;125.44;44.23;58.2;1.544;238.36;8.888;0.2363;0.275;0.4405;0.02355;8.514;2.871;0.013708;1.226;0.3106;0.03944;1.389;0.3075;46.23;1.833;0.06838;0.3942;1.8279;1.3483;1.0027;5.31;995.9;2.614;6.919;695.3;6313.0;4.905;0.96;11.9;2.288;1.146;54.67;37.01;0.2881;0.7023;0.08985;5.349;19.16;0.2617;0.5397;0.1072;0.1256;51.28;3.498;62.94;5.563;0.00702;0.4085;0.1705;0.14304;0.8475;0.8842;14.8;0.1165;15.267;0.04704;0.09868;0.6254;0.09973;1.2615;0.02825;0.924;6.164;0.003458;0.02359;0.3488;0.0405;0.09266;0.1813;0.9146;2.3;0.06251;0.01816;0.00864;0.00725;0.0009;0.01553;0.002097;1.2612;0.2815;0.09055;0.003653;0.00974;0.010459;0.2717;2.509;1469.0;0.02753;0.723;0.5098;1.47;0.1711;1.823;0.04259;0.05417;0.915;11.706;0.2326;0.03715;0.1526;8.705;10.262;0.02511;0.05157;0.11672;1.597;1.0138;2.076;0.964;5.02;0.1875;26.244;0.01026;0.2997;0.5426;;;;;;;;6.44;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-07 23:59:59.999;21613.4;1236.92;111.39;0.3419;1.03;52.13;0.06854;15.872;6.635;0.1136;0.4773;130.26;46.0;59.82;1.567;241.24;9.358;0.2483;0.287;0.4519;0.02406;9.261;2.986;0.013973;1.28;0.3221;0.041;1.407;0.3146;48.21;1.914;0.07051;0.4057;1.8719;1.4201;1.0093;5.595;988.0;2.661;7.298;730.7;6585.0;5.126;1.049;15.22;2.367;1.18;56.08;38.44;0.2965;0.8065;0.09241;5.723;20.18;0.2754;0.5537;0.1137;0.1384;52.49;3.701;71.13;5.797;0.007467;0.4176;0.17516;0.14688;0.8736;0.8902;15.31;0.1218;16.862;0.04957;0.1024;0.6431;0.10363;1.2806;0.02949;0.939;6.077;0.003654;0.02466;0.3589;0.0417;0.09443;0.191;0.9345;2.421;0.06474;0.01931;0.00902;0.0075;0.000935;0.01665;0.002161;1.3305;0.2736;0.09349;0.003653;0.01029;0.011278;0.2888;2.568;1487.0;0.03157;0.748;0.52;1.554;0.1766;1.954;0.04296;0.057;0.961;12.17;0.2426;0.03952;0.1567;8.952;10.428;0.02518;0.05258;0.12553;1.664;1.0049;2.1;1.0124;5.106;0.1901;27.415;0.0111;0.3072;0.5763;;;;;;;;6.44;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-08 23:59:59.999;21587.9;1213.53;108.39;0.3399;1.013;51.3;0.06894;15.559;6.349;0.11293;0.4656;125.28;45.73;59.4;1.526;240.45;8.97;0.246;0.2797;0.4318;0.02373;9.128;2.929;0.01383;1.24;0.3138;0.03979;1.377;0.3171;46.85;1.889;0.06902;0.3988;1.8228;1.4162;0.9437;5.352;959.7;2.496;7.032;718.6;6294.0;4.952;1.007;15.45;2.237;1.154;54.24;38.1;0.2963;0.7477;0.09246;5.787;19.69;0.2722;0.5333;0.1147;0.1346;51.7;3.584;71.62;5.724;0.00702;0.4015;0.17298;0.1465;0.8438;0.8484;14.82;0.1203;16.613;0.04734;0.09928;0.6871;0.10074;1.2195;0.02888;0.904;7.475;0.003521;0.02416;0.3493;0.0415;0.09271;0.185;0.8964;2.345;0.06395;0.01924;0.00918;0.00761;0.000913;0.0169;0.002111;1.3096;0.2913;0.09233;0.003653;0.01034;0.011185;0.2856;2.587;1507.1;0.02932;0.736;0.5111;1.522;0.1751;2.128;0.04127;0.0541;0.931;11.305;0.2381;0.03922;0.155;9.07;10.093;0.02387;0.05078;0.12047;1.643;0.9649;2.0;1.0026;4.941;0.18091;27.341;0.01088;0.2983;0.5656;;;;;;;;6.44;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-09 23:59:59.999;21580.0;1216.48;111.27;0.3444;1.038;54.05;0.06973;15.843;6.481;0.11258;0.4777;127.01;47.8;61.19;1.62;243.09;8.976;0.261;0.2884;0.4319;0.02405;9.357;3.024;0.014418;1.264;0.3212;0.04067;1.39;0.331;55.05;1.929;0.06943;0.407;1.9007;1.4742;1.0077;5.425;996.3;2.594;7.25;757.5;6500.0;5.035;1.013;16.33;2.485;1.239;56.31;38.02;0.3004;0.733;0.10158;6.45;19.87;0.2809;0.5562;0.1195;0.1437;53.05;3.791;81.8;5.798;0.007188;0.4057;0.17674;0.1508;0.8577;0.8492;15.14;0.1255;16.833;0.04974;0.10559;0.6949;0.10299;1.2251;0.03004;0.909;6.902;0.003603;0.02446;0.35;0.0419;0.09621;0.1924;0.9055;2.391;0.06856;0.02318;0.00928;0.00785;0.000943;0.01704;0.002167;1.3414;0.2676;0.09382;0.003653;0.0108;0.011614;0.312;2.659;1494.3;0.03135;0.802;0.521;1.565;0.1815;2.128;0.04158;0.05541;0.953;11.683;0.242;0.04143;0.1599;9.469;10.084;0.02419;0.05316;0.12631;1.698;0.9714;1.998;1.0004;5.009;0.19013;27.09;0.01117;0.3027;0.5717;;;;;;;;6.44;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
